booking_day,unit_code,zone,room_nights,tariff,site_visits,public_holiday,beds
2024-09-09,U12,zone_0,24,74.01,226,0,30
2024-09-10,U12,zone_0,46,71.14,226,0,30
2024-09-11,U12,zone_0,66,66.04,368,0,30
2024-09-12,U12,zone_0,74,62.29,530,0,30
2024-09-13,U12,zone_0,74,70.88,499,0,30
2024-09-14,U12,zone_0,77,63.18,474,0,30
2024-09-15,U12,zone_0,33,71.05,288,0,30
2024-09-16,U12,zone_0,27,70.55,235,0,30
2024-09-17,U12,zone_0,31,78.76,201,0,30
2024-09-18,U12,zone_0,55,71.16,373,0,30
2024-09-19,U12,zone_0,79,65.81,487,0,30
2024-09-20,U12,zone_0,78,75.78,531,0,30
2024-09-21,U12,zone_0,65,68.97,452,0,30
2024-09-22,U12,zone_0,54,69.97,306,0,30
2024-09-23,U12,zone_0,47,60.71,253,0,30
2024-09-24,U12,zone_0,36,69.97,255,0,30
2024-09-25,U12,zone_0,57,71.11,392,0,30
2024-09-26,U12,zone_0,82,60.53,574,0,30
2024-09-27,U12,zone_0,85,70.16,520,0,30
2024-09-28,U12,zone_0,56,78.28,392,0,30
2024-09-29,U12,zone_0,60,57.86,368,0,30
2024-09-30,U12,zone_0,29,76.14,208,0,30
2024-10-01,U12,zone_0,40,69.37,248,0,30
2024-10-02,U12,zone_0,48,68.56,423,0,30
2024-10-03,U12,zone_0,75,69.5,492,0,30
2024-10-04,U12,zone_0,86,69.86,528,0,30
2024-10-05,U12,zone_0,53,69.15,484,0,30
2024-10-06,U12,zone_0,48,69.98,295,0,30
2024-10-07,U12,zone_0,32,76.52,215,0,30
2024-10-08,U12,zone_0,38,67.6,275,0,30
2024-10-09,U12,zone_0,61,70.14,403,0,30
2024-10-10,U12,zone_0,96,62.09,562,0,30
2024-10-11,U12,zone_0,77,70.85,565,1,30
2024-10-12,U12,zone_0,65,73.92,503,1,30
2024-10-13,U12,zone_0,34,68.27,314,0,30
2024-10-14,U12,zone_0,33,65.94,245,0,30
2024-10-15,U12,zone_0,47,66.18,308,0,30
2024-10-16,U12,zone_0,53,72.5,363,0,30
2024-10-17,U12,zone_0,58,77.94,470,0,30
2024-10-18,U12,zone_0,86,73.43,553,0,30
2024-10-19,U12,zone_0,59,73.05,477,0,30
2024-10-20,U12,zone_0,45,67.99,336,0,30
2024-10-21,U12,zone_0,33,72.34,234,0,30
2024-10-22,U12,zone_0,44,75.43,256,0,30
2024-10-23,U12,zone_0,66,65.31,434,0,30
2024-10-24,U12,zone_0,87,78.75,456,0,30
2024-10-25,U12,zone_0,85,68.88,564,0,30
2024-10-26,U12,zone_0,65,73.46,457,0,30
2024-10-27,U12,zone_0,39,74.47,326,0,30
2024-10-28,U12,zone_0,37,70.46,258,0,30
2024-10-29,U12,zone_0,46,69.35,287,0,30
2024-10-30,U12,zone_0,59,65.47,428,0,30
2024-10-31,U12,zone_0,95,64.77,572,0,30
2024-11-01,U12,zone_0,90,69.96,576,0,30
2024-11-02,U12,zone_0,70,67.4,521,0,30
2024-11-03,U12,zone_0,50,74.95,319,0,30
2024-11-04,U12,zone_0,51,68.95,267,0,30
2024-11-05,U12,zone_0,36,69.8,258,0,30
2024-11-06,U12,zone_0,62,64.51,453,0,30
2024-11-07,U12,zone_0,70,71.57,519,0,30
2024-11-08,U12,zone_0,80,76.14,524,0,30
2024-11-09,U12,zone_0,58,74.29,500,0,30
2024-11-10,U12,zone_0,37,74.22,294,0,30
2024-11-11,U12,zone_0,34,73.31,240,0,30
2024-11-12,U12,zone_0,42,71.5,276,0,30
2024-11-13,U12,zone_0,64,60.7,494,0,30
2024-11-14,U12,zone_0,73,75.04,557,0,30
2024-11-15,U12,zone_0,86,79.08,538,0,30
2024-11-16,U12,zone_0,77,77.58,443,0,30
2024-11-17,U12,zone_0,65,65.82,354,0,30
2024-11-18,U12,zone_0,40,73.94,205,0,30
2024-11-19,U12,zone_0,34,74.26,291,0,30
2024-11-20,U12,zone_0,71,64.87,420,1,30
2024-11-21,U12,zone_0,71,66.3,546,1,30
2024-11-22,U12,zone_0,83,70.6,546,0,30
2024-11-23,U12,zone_0,72,76.97,441,0,30
2024-11-24,U12,zone_0,47,67.92,340,0,30
2024-11-25,U12,zone_0,33,65.27,260,0,30
2024-11-26,U12,zone_0,30,74.87,267,0,30
2024-11-27,U12,zone_0,64,74.19,404,0,30
2024-11-28,U12,zone_0,84,65.19,605,0,30
2024-11-29,U12,zone_0,76,77.32,525,0,30
2024-11-30,U12,zone_0,66,71.75,547,0,30
2024-12-01,U12,zone_0,54,62.49,398,0,30
2024-12-02,U12,zone_0,31,73.29,286,0,30
2024-12-03,U12,zone_0,44,77.4,273,0,30
2024-12-04,U12,zone_0,69,70.7,434,0,30
2024-12-05,U12,zone_0,82,64.42,573,0,30
2024-12-06,U12,zone_0,68,67.6,622,0,30
2024-12-07,U12,zone_0,58,81.2,412,0,30
2024-12-08,U12,zone_0,36,68.72,320,0,30
2024-12-09,U12,zone_0,37,70.64,279,0,30
2024-12-10,U12,zone_0,42,70.7,309,0,30
2024-12-11,U12,zone_0,52,56.19,488,0,30
2024-12-12,U12,zone_0,62,83.67,492,0,30
2024-12-13,U12,zone_0,93,66.81,594,0,30
2024-12-14,U12,zone_0,57,83.63,455,0,30
2024-12-15,U12,zone_0,45,73.17,341,0,30
2024-12-16,U12,zone_0,34,70.24,253,0,30
2024-12-17,U12,zone_0,38,73.11,276,0,30
2024-12-18,U12,zone_0,45,82.31,357,0,30
2024-12-19,U12,zone_0,92,69.51,503,0,30
2024-12-20,U12,zone_0,72,69.06,563,0,30
2024-12-21,U12,zone_0,64,70.82,463,0,30
2024-12-22,U12,zone_0,59,63.99,360,0,30
2024-12-23,U12,zone_0,33,71.47,253,0,30
2024-12-24,U12,zone_0,42,64.9,306,0,30
2024-12-25,U12,zone_0,69,62.34,489,0,30
2024-12-26,U12,zone_0,77,75.13,540,0,30
2024-12-27,U12,zone_0,74,77.28,551,0,30
2024-12-28,U12,zone_0,91,61.84,540,0,30
2024-12-29,U12,zone_0,38,72.63,327,0,30
2024-12-30,U12,zone_0,39,77.99,221,1,30
2024-12-31,U12,zone_0,40,66.1,290,1,30
2025-01-01,U12,zone_0,71,64.77,411,0,30
2025-01-02,U12,zone_0,75,69.08,555,0,30
2025-01-03,U12,zone_0,73,78.69,508,0,30
2025-01-04,U12,zone_0,50,79.87,404,0,30
2025-01-05,U12,zone_0,44,74.51,300,0,30
2025-01-06,U12,zone_0,40,66.12,263,0,30
2025-01-07,U12,zone_0,30,77.42,266,0,30
2025-01-08,U12,zone_0,69,68.91,395,0,30
2025-01-09,U12,zone_0,65,86.23,475,0,30
2025-01-10,U12,zone_0,79,70.74,555,0,30
2025-01-11,U12,zone_0,63,70.63,489,0,30
2025-01-12,U12,zone_0,46,68.51,332,0,30
2025-01-13,U12,zone_0,28,74.51,236,0,30
2025-01-14,U12,zone_0,43,69.87,289,0,30
2025-01-15,U12,zone_0,70,71.15,390,0,30
2025-01-16,U12,zone_0,72,71.25,518,0,30
2025-01-17,U12,zone_0,82,62.4,601,0,30
2025-01-18,U12,zone_0,70,73.2,441,0,30
2025-01-19,U12,zone_0,44,68.59,338,0,30
2025-01-20,U12,zone_0,33,64.32,229,0,30
2025-01-21,U12,zone_0,42,63.42,300,0,30
2025-01-22,U12,zone_0,55,64.97,414,0,30
2025-01-23,U12,zone_0,58,70.87,487,0,30
2025-01-24,U12,zone_0,73,72.55,528,0,30
2025-01-25,U12,zone_0,58,74.43,396,0,30
2025-01-26,U12,zone_0,42,82.04,286,0,30
2025-01-27,U12,zone_0,38,68.74,243,0,30
2025-01-28,U12,zone_0,39,69.06,281,0,30
2025-01-29,U12,zone_0,66,64.17,462,0,30
2025-01-30,U12,zone_0,61,72.93,500,0,30
2025-01-31,U12,zone_0,72,66.25,528,0,30
2025-02-01,U12,zone_0,67,65.32,514,0,30
2025-02-02,U12,zone_0,51,55.78,423,0,30
2025-02-03,U12,zone_0,27,68.86,234,0,30
2025-02-04,U12,zone_0,41,69.41,260,0,30
2025-02-05,U12,zone_0,52,67.49,380,0,30
2025-02-06,U12,zone_0,76,70.32,504,0,30
2025-02-07,U12,zone_0,65,73.39,522,0,30
2025-02-08,U12,zone_0,70,76.62,404,1,30
2025-02-09,U12,zone_0,42,71.5,286,1,30
2025-02-10,U12,zone_0,25,65.64,230,0,30
2025-02-11,U12,zone_0,32,66.73,269,0,30
2025-02-12,U12,zone_0,56,68.64,423,0,30
2025-02-13,U12,zone_0,85,67.32,492,0,30
2025-02-14,U12,zone_0,68,71.6,507,0,30
2025-02-15,U12,zone_0,54,72.57,374,0,30
2025-02-16,U12,zone_0,40,66.22,310,0,30
2025-02-17,U12,zone_0,38,67.92,215,0,30
2025-02-18,U12,zone_0,45,67.99,255,0,30
2025-02-19,U12,zone_0,57,70.91,356,0,30
2025-02-20,U12,zone_0,67,66.27,536,0,30
2025-02-21,U12,zone_0,70,70.05,534,0,30
2025-02-22,U12,zone_0,55,70.34,394,0,30
2025-02-23,U12,zone_0,47,71.39,253,0,30
2025-02-24,U12,zone_0,19,73.11,231,0,30
2025-02-25,U12,zone_0,39,67.1,240,0,30
2025-02-26,U12,zone_0,55,67.1,387,0,30
2025-02-27,U12,zone_0,59,70.9,481,0,30
2025-02-28,U12,zone_0,86,58.04,613,0,30
2025-03-01,U12,zone_0,60,64.47,415,0,30
2025-03-02,U12,zone_0,40,69.77,294,0,30
2025-03-03,U12,zone_0,33,73.51,188,0,30
2025-03-04,U12,zone_0,37,79.14,206,0,30
2025-03-05,U12,zone_0,35,75.24,312,0,30
2025-03-06,U12,zone_0,68,61.31,516,0,30
2025-03-07,U12,zone_0,63,72.97,454,0,30
2025-03-08,U12,zone_0,47,80.84,374,0,30
2025-03-09,U12,zone_0,47,66.25,288,0,30
2025-03-10,U12,zone_0,26,63.27,232,0,30
2025-03-11,U12,zone_0,47,73.81,220,0,30
2025-03-12,U12,zone_0,50,72.92,320,0,30
2025-03-13,U12,zone_0,76,63.85,479,0,30
2025-03-14,U12,zone_0,63,80.68,428,0,30
2025-03-15,U12,zone_0,61,61.37,436,0,30
2025-03-16,U12,zone_0,40,71.88,269,0,30
2025-03-17,U12,zone_0,27,72.75,191,0,30
2025-03-18,U12,zone_0,20,69.78,241,0,30
2025-03-19,U12,zone_0,48,80.5,284,0,30
2025-03-20,U12,zone_0,67,70.74,440,1,30
2025-03-21,U12,zone_0,56,70.47,463,1,30
2025-03-22,U12,zone_0,53,71.35,356,0,30
2025-03-23,U12,zone_0,30,64.59,329,0,30
2025-03-24,U12,zone_0,23,72.16,187,0,30
2025-03-25,U12,zone_0,34,70.63,171,0,30
2025-03-26,U12,zone_0,38,73.6,304,0,30
2025-03-27,U12,zone_0,52,75.04,423,0,30
2025-03-28,U12,zone_0,60,75.18,380,0,30
2025-03-29,U12,zone_0,57,63.7,405,0,30
2025-03-30,U12,zone_0,40,69.09,265,0,30
2025-03-31,U12,zone_0,24,73.58,184,0,30
2025-04-01,U12,zone_0,31,66.65,226,0,30
2025-04-02,U12,zone_0,34,68.54,344,0,30
2025-04-03,U12,zone_0,60,68.53,441,0,30
2025-04-04,U12,zone_0,58,77.9,392,0,30
2025-04-05,U12,zone_0,69,60.91,410,0,30
2025-04-06,U12,zone_0,25,71.32,233,0,30
2025-04-07,U12,zone_0,31,69.97,215,0,30
2025-04-08,U12,zone_0,35,70.73,189,0,30
2025-04-09,U12,zone_0,46,74.03,298,0,30
2025-04-10,U12,zone_0,53,66.9,442,0,30
2025-04-11,U12,zone_0,79,61.83,460,0,30
2025-04-12,U12,zone_0,58,71.05,330,0,30
2025-04-13,U12,zone_0,34,66.72,279,0,30
2025-04-14,U12,zone_0,32,68.49,170,0,30
2025-04-15,U12,zone_0,24,68.26,224,0,30
2025-04-16,U12,zone_0,49,68.53,291,0,30
2025-04-17,U12,zone_0,60,66.3,426,0,30
2025-04-18,U12,zone_0,64,65.02,452,0,30
2025-04-19,U12,zone_0,53,70.75,372,0,30
2025-04-20,U12,zone_0,27,74.1,222,0,30
2025-04-21,U12,zone_0,22,76.69,156,0,30
2025-04-22,U12,zone_0,28,61.14,214,0,30
2025-04-23,U12,zone_0,54,57.82,349,0,30
2025-04-24,U12,zone_0,51,72.61,383,0,30
2025-04-25,U12,zone_0,54,67.75,391,0,30
2025-04-26,U12,zone_0,45,67.61,379,0,30
2025-04-27,U12,zone_0,42,64.54,277,0,30
2025-04-28,U12,zone_0,17,68.99,188,0,30
2025-04-29,U12,zone_0,25,70.52,204,1,30
2025-04-30,U12,zone_0,44,70.95,270,1,30
2025-05-01,U12,zone_0,62,73.49,373,0,30
2025-05-02,U12,zone_0,59,73.23,388,0,30
2025-05-03,U12,zone_0,51,67.94,329,0,30
2025-05-04,U12,zone_0,43,74.88,209,0,30
2025-05-05,U12,zone_0,27,63.29,194,0,30
2025-05-06,U12,zone_0,35,70.77,190,0,30
2025-05-07,U12,zone_0,29,74.4,292,0,30
2025-05-08,U12,zone_0,59,68.64,392,0,30
2025-05-09,U12,zone_0,61,72.37,414,0,30
2025-05-10,U12,zone_0,46,73.58,327,0,30
2025-05-11,U12,zone_0,32,75.75,230,0,30
2025-05-12,U12,zone_0,28,67.49,163,0,30
2025-05-13,U12,zone_0,30,69.38,180,0,30
2025-05-14,U12,zone_0,53,62.28,312,0,30
2025-05-15,U12,zone_0,50,72.61,353,0,30
2025-05-16,U12,zone_0,58,75.03,393,0,30
2025-05-17,U12,zone_0,50,69.44,335,0,30
2025-05-18,U12,zone_0,44,59.54,276,0,30
2025-05-19,U12,zone_0,24,79.91,148,0,30
2025-05-20,U12,zone_0,29,66.75,172,0,30
2025-05-21,U12,zone_0,38,73.71,292,0,30
2025-05-22,U12,zone_0,50,65.97,382,0,30
2025-05-23,U12,zone_0,60,61.94,458,0,30
2025-05-24,U12,zone_0,58,72.81,296,0,30
2025-05-25,U12,zone_0,32,65.11,226,0,30
2025-05-26,U12,zone_0,27,67.19,167,0,30
2025-05-27,U12,zone_0,27,73.11,176,0,30
2025-05-28,U12,zone_0,31,69.66,306,0,30
2025-05-29,U12,zone_0,62,66.24,370,0,30
2025-05-30,U12,zone_0,36,70.31,387,0,30
2025-05-31,U12,zone_0,56,70.67,303,0,30
2025-06-01,U12,zone_0,24,65.91,245,0,30
2025-06-02,U12,zone_0,33,68.01,188,0,30
2025-06-03,U12,zone_0,25,70.13,205,0,30
2025-06-04,U12,zone_0,45,76.56,255,0,30
2025-06-05,U12,zone_0,47,67.9,366,0,30
2025-06-06,U12,zone_0,54,76.08,363,0,30
2025-06-07,U12,zone_0,32,74.83,307,0,30
2025-06-08,U12,zone_0,32,61.8,264,1,30
2025-06-09,U12,zone_0,19,78.82,152,1,30
2025-06-10,U12,zone_0,25,68.75,184,0,30
2025-06-11,U12,zone_0,53,65.25,313,0,30
2025-06-12,U12,zone_0,64,63.93,421,0,30
2025-06-13,U12,zone_0,60,62.63,453,0,30
2025-06-14,U12,zone_0,52,66.63,362,0,30
2025-06-15,U12,zone_0,22,72.11,219,0,30
2025-06-16,U12,zone_0,30,70.33,163,0,30
2025-06-17,U12,zone_0,28,67.58,185,0,30
2025-06-18,U12,zone_0,38,67.97,297,0,30
2025-06-19,U12,zone_0,48,70.9,376,0,30
2025-06-20,U12,zone_0,66,61.42,455,0,30
2025-06-21,U12,zone_0,45,59.27,342,0,30
2025-06-22,U12,zone_0,38,69.99,227,0,30
2025-06-23,U12,zone_0,19,65.89,208,0,30
2025-06-24,U12,zone_0,30,71.17,182,0,30
2025-06-25,U12,zone_0,44,76.15,247,0,30
2025-06-26,U12,zone_0,40,70.92,366,0,30
2025-06-27,U12,zone_0,58,70.78,370,0,30
2025-06-28,U12,zone_0,55,65.14,378,0,30
2025-06-29,U12,zone_0,34,73.63,245,0,30
2025-06-30,U12,zone_0,20,71.8,172,0,30
2025-07-01,U12,zone_0,31,70.44,180,0,30
2025-07-02,U12,zone_0,39,65.97,310,0,30
2025-07-03,U12,zone_0,81,70.43,387,0,30
2025-07-04,U12,zone_0,62,60.96,474,0,30
2025-07-05,U12,zone_0,26,77.1,314,0,30
2025-07-06,U12,zone_0,29,75.5,204,0,30
2025-07-07,U12,zone_0,21,75.09,165,0,30
2025-07-08,U12,zone_0,24,74.76,178,0,30
2025-07-09,U12,zone_0,49,68.35,293,0,30
2025-07-10,U12,zone_0,45,70.46,384,0,30
2025-07-11,U12,zone_0,57,70.36,403,0,30
2025-07-12,U12,zone_0,57,73.45,336,0,30
2025-07-13,U12,zone_0,32,71.12,253,0,30
2025-07-14,U12,zone_0,24,69.26,170,0,30
2025-07-15,U12,zone_0,31,67.57,223,0,30
2025-07-16,U12,zone_0,48,68.01,286,0,30
2025-07-17,U12,zone_0,59,67.5,418,0,30
2025-07-18,U12,zone_0,54,69.5,432,1,30
2025-07-19,U12,zone_0,41,72.03,335,1,30
2025-07-20,U12,zone_0,41,64.08,263,0,30
2025-07-21,U12,zone_0,16,68.23,178,0,30
2025-07-22,U12,zone_0,28,75.52,199,0,30
2025-07-23,U12,zone_0,54,70.28,300,0,30
2025-07-24,U12,zone_0,67,68.81,412,0,30
2025-07-25,U12,zone_0,58,74.66,401,0,30
2025-07-26,U12,zone_0,39,71.33,356,0,30
2025-07-27,U12,zone_0,41,69.26,267,0,30
2025-07-28,U12,zone_0,32,70.37,186,0,30
2025-07-29,U12,zone_0,44,56.94,262,0,30
2025-07-30,U12,zone_0,59,66.67,317,0,30
2025-07-31,U12,zone_0,51,76.7,368,0,30
2025-08-01,U12,zone_0,39,78.2,393,0,30
2025-08-02,U12,zone_0,61,64.57,396,0,30
2025-08-03,U12,zone_0,30,73.71,209,0,30
2025-08-04,U12,zone_0,20,70.61,220,0,30
2025-08-05,U12,zone_0,43,72.2,246,0,30
2025-08-06,U12,zone_0,60,61.99,350,0,30
2025-08-07,U12,zone_0,75,63.62,444,0,30
2025-08-08,U12,zone_0,58,70.56,457,0,30
2025-08-09,U12,zone_0,48,71.79,369,0,30
2025-08-10,U12,zone_0,34,68.47,273,0,30
2025-08-11,U12,zone_0,21,68.86,196,0,30
2025-08-12,U12,zone_0,38,64.34,239,0,30
2025-08-13,U12,zone_0,47,66.88,346,0,30
2025-08-14,U12,zone_0,64,66.87,434,0,30
2025-08-15,U12,zone_0,71,73.73,428,0,30
2025-08-16,U12,zone_0,55,74.58,377,0,30
2025-08-17,U12,zone_0,46,68.39,285,0,30
2025-08-18,U12,zone_0,28,78.52,174,0,30
2025-08-19,U12,zone_0,32,70.23,232,0,30
2025-08-20,U12,zone_0,57,64.29,346,0,30
2025-08-21,U12,zone_0,71,58.82,516,0,30
2025-08-22,U12,zone_0,61,62.47,489,0,30
2025-08-23,U12,zone_0,53,74.18,355,0,30
2025-08-24,U12,zone_0,46,72.57,251,0,30
2025-08-25,U12,zone_0,27,64.74,217,0,30
2025-08-26,U12,zone_0,31,72.02,236,0,30
2025-08-27,U12,zone_0,42,81.79,312,1,30
2025-08-28,U12,zone_0,68,74.01,411,1,30
2025-08-29,U12,zone_0,55,66.66,484,0,30
2025-08-30,U12,zone_0,50,76.28,359,0,30
2025-08-31,U12,zone_0,35,72.91,292,0,30
2025-09-01,U12,zone_0,34,63.98,228,0,30
2025-09-02,U12,zone_0,41,63.46,284,0,30
2025-09-03,U12,zone_0,41,72.58,342,0,30
2025-09-04,U12,zone_0,67,67.61,464,0,30
2025-09-05,U12,zone_0,64,70.03,513,0,30
2025-09-06,U12,zone_0,77,70.32,415,0,30
2025-09-07,U12,zone_0,48,66.88,296,0,30
2025-09-08,U12,zone_0,34,65.93,220,0,30
2025-09-09,U12,zone_0,28,76.19,247,0,30
2025-09-10,U12,zone_0,40,69.26,325,0,30
2025-09-11,U12,zone_0,65,70.77,504,0,30
2025-09-12,U12,zone_0,73,64.01,537,0,30
2025-09-13,U12,zone_0,55,62.01,463,0,30
2025-09-14,U12,zone_0,49,70.4,268,0,30
2025-09-15,U12,zone_0,23,74.09,212,0,30
2025-09-16,U12,zone_0,33,65.86,277,0,30
2025-09-17,U12,zone_0,52,69.09,376,0,30
2025-09-18,U12,zone_0,59,75.45,443,0,30
2025-09-19,U12,zone_0,72,71.97,499,0,30
2025-09-20,U12,zone_0,71,67.33,424,0,30
2025-09-21,U12,zone_0,36,72.96,316,0,30
2025-09-22,U12,zone_0,50,76.11,191,0,30
2025-09-23,U12,zone_0,36,62.83,300,0,30
2025-09-24,U12,zone_0,51,63.42,400,0,30
2025-09-25,U12,zone_0,61,63.86,515,0,30
2025-09-26,U12,zone_0,86,72.67,520,0,30
2025-09-27,U12,zone_0,43,70.33,464,0,30
2025-09-28,U12,zone_0,46,70.35,308,0,30
2025-09-29,U12,zone_0,46,67.16,242,0,30
2025-09-30,U12,zone_0,34,75.31,230,0,30
2025-10-01,U12,zone_0,63,68.3,391,0,30
2025-10-02,U12,zone_0,63,68.96,552,0,30
2025-10-03,U12,zone_0,91,72.63,533,0,30
2025-10-04,U12,zone_0,57,67.66,483,0,30
2025-10-05,U12,zone_0,50,65.76,371,0,30
2025-10-06,U12,zone_0,30,74.74,226,1,30
2025-10-07,U12,zone_0,41,60.18,303,1,30
2025-10-08,U12,zone_0,45,68.26,371,0,30
2025-10-09,U12,zone_0,64,74.15,499,0,30
2025-10-10,U12,zone_0,62,76.21,490,0,30
2025-10-11,U12,zone_0,66,72.16,440,0,30
2025-10-12,U12,zone_0,42,68.07,332,0,30
2025-10-13,U12,zone_0,31,75.59,239,0,30
2025-10-14,U12,zone_0,38,68.74,260,0,30
2025-10-15,U12,zone_0,64,68.9,424,0,30
2025-10-16,U12,zone_0,80,68.78,536,0,30
2025-10-17,U12,zone_0,81,65.53,551,0,30
2025-10-18,U12,zone_0,52,86.06,393,0,30
2025-10-19,U12,zone_0,37,63.76,371,0,30
2025-10-20,U12,zone_0,37,70.73,220,0,30
2025-10-21,U12,zone_0,37,72.12,294,0,30
2025-10-22,U12,zone_0,67,68.39,417,0,30
2025-10-23,U12,zone_0,86,56.93,621,0,30
2025-10-24,U12,zone_0,79,71.83,544,0,30
2025-10-25,U12,zone_0,65,76.31,439,0,30
2024-09-01,U13,zone_1,27,70.37,267,1,31
2024-09-02,U13,zone_1,29,70.37,224,1,31
2024-09-03,U13,zone_1,40,77.32,275,0,31
2024-09-04,U13,zone_1,56,67.91,438,0,31
2024-09-05,U13,zone_1,94,65.1,578,0,31
2024-09-06,U13,zone_1,90,59.98,564,0,31
2024-09-07,U13,zone_1,53,67.96,399,0,31
2024-09-08,U13,zone_1,31,75.83,224,0,31
2024-09-09,U13,zone_1,32,74.89,244,0,31
2024-09-10,U13,zone_1,39,75.01,246,0,31
2024-09-11,U13,zone_1,83,64.64,483,0,31
2024-09-12,U13,zone_1,74,77.89,499,0,31
2024-09-13,U13,zone_1,76,66.1,514,0,31
2024-09-14,U13,zone_1,55,69.62,391,0,31
2024-09-15,U13,zone_1,33,69.64,295,0,31
2024-09-16,U13,zone_1,28,67.85,231,0,31
2024-09-17,U13,zone_1,46,70.46,326,0,31
2024-09-18,U13,zone_1,66,67.94,477,0,31
2024-09-19,U13,zone_1,71,76.47,525,0,31
2024-09-20,U13,zone_1,87,63.32,584,0,31
2024-09-21,U13,zone_1,66,74.24,388,0,31
2024-09-22,U13,zone_1,44,72.36,284,0,31
2024-09-23,U13,zone_1,39,72.97,249,0,31
2024-09-24,U13,zone_1,55,65.82,334,0,31
2024-09-25,U13,zone_1,64,70.84,447,0,31
2024-09-26,U13,zone_1,77,73.69,513,0,31
2024-09-27,U13,zone_1,75,69.71,580,0,31
2024-09-28,U13,zone_1,55,65.7,439,0,31
2024-09-29,U13,zone_1,51,65.06,335,0,31
2024-09-30,U13,zone_1,38,70.76,229,0,31
2024-10-01,U13,zone_1,49,66.5,336,0,31
2024-10-02,U13,zone_1,60,61.07,495,0,31
2024-10-03,U13,zone_1,93,69.3,561,0,31
2024-10-04,U13,zone_1,88,64.64,590,0,31
2024-10-05,U13,zone_1,74,64.87,484,0,31
2024-10-06,U13,zone_1,35,72.59,300,0,31
2024-10-07,U13,zone_1,41,71.86,238,0,31
2024-10-08,U13,zone_1,44,65.62,318,0,31
2024-10-09,U13,zone_1,70,70.44,488,0,31
2024-10-10,U13,zone_1,68,74.81,535,0,31
2024-10-11,U13,zone_1,89,65.94,597,1,31
2024-10-12,U13,zone_1,57,69.42,417,1,31
2024-10-13,U13,zone_1,55,63.3,362,0,31
2024-10-14,U13,zone_1,28,73.27,251,0,31
2024-10-15,U13,zone_1,46,74.37,327,0,31
2024-10-16,U13,zone_1,54,64.88,514,0,31
2024-10-17,U13,zone_1,98,60.95,638,0,31
2024-10-18,U13,zone_1,81,79.82,548,0,31
2024-10-19,U13,zone_1,60,73.21,446,0,31
2024-10-20,U13,zone_1,59,69.2,307,0,31
2024-10-21,U13,zone_1,40,63.52,294,0,31
2024-10-22,U13,zone_1,60,70.83,323,0,31
2024-10-23,U13,zone_1,75,71.13,481,0,31
2024-10-24,U13,zone_1,64,69.45,586,0,31
2024-10-25,U13,zone_1,76,74.62,517,0,31
2024-10-26,U13,zone_1,60,69.71,415,0,31
2024-10-27,U13,zone_1,48,66.16,320,0,31
2024-10-28,U13,zone_1,51,72.63,238,0,31
2024-10-29,U13,zone_1,36,76.41,307,0,31
2024-10-30,U13,zone_1,63,70.75,459,0,31
2024-10-31,U13,zone_1,76,69.02,596,0,31
2024-11-01,U13,zone_1,104,60.67,649,0,31
2024-11-02,U13,zone_1,61,66.31,526,0,31
2024-11-03,U13,zone_1,37,76.99,255,0,31
2024-11-04,U13,zone_1,38,69.64,252,0,31
2024-11-05,U13,zone_1,54,72.4,343,0,31
2024-11-06,U13,zone_1,78,71.78,455,0,31
2024-11-07,U13,zone_1,81,69.69,622,0,31
2024-11-08,U13,zone_1,92,69.93,615,0,31
2024-11-09,U13,zone_1,66,74.33,453,0,31
2024-11-10,U13,zone_1,43,66.07,316,0,31
2024-11-11,U13,zone_1,44,65.47,267,0,31
2024-11-12,U13,zone_1,48,67.23,308,0,31
2024-11-13,U13,zone_1,69,76.81,498,0,31
2024-11-14,U13,zone_1,77,72.74,615,0,31
2024-11-15,U13,zone_1,82,73.61,564,0,31
2024-11-16,U13,zone_1,58,66.42,469,0,31
2024-11-17,U13,zone_1,44,70.75,314,0,31
2024-11-18,U13,zone_1,44,74.13,276,0,31
2024-11-19,U13,zone_1,63,59.43,393,0,31
2024-11-20,U13,zone_1,85,61.11,544,1,31
2024-11-21,U13,zone_1,84,70.55,583,1,31
2024-11-22,U13,zone_1,77,68.82,623,0,31
2024-11-23,U13,zone_1,59,76.72,416,0,31
2024-11-24,U13,zone_1,48,70.73,334,0,31
2024-11-25,U13,zone_1,26,69.9,261,0,31
2024-11-26,U13,zone_1,51,58.47,404,0,31
2024-11-27,U13,zone_1,74,68.05,482,0,31
2024-11-28,U13,zone_1,83,66.39,585,0,31
2024-11-29,U13,zone_1,79,71.75,574,0,31
2024-11-30,U13,zone_1,77,58.43,575,0,31
2024-12-01,U13,zone_1,45,70.8,348,0,31
2024-12-02,U13,zone_1,43,68.18,259,0,31
2024-12-03,U13,zone_1,44,72.69,328,0,31
2024-12-04,U13,zone_1,73,73.66,473,0,31
2024-12-05,U13,zone_1,90,66.31,633,0,31
2024-12-06,U13,zone_1,77,72.98,550,0,31
2024-12-07,U13,zone_1,73,66.97,477,0,31
2024-12-08,U13,zone_1,55,65.66,350,0,31
2024-12-09,U13,zone_1,40,74.31,248,0,31
2024-12-10,U13,zone_1,37,69.73,363,0,31
2024-12-11,U13,zone_1,77,68.89,561,0,31
2024-12-12,U13,zone_1,102,67.44,659,0,31
2024-12-13,U13,zone_1,91,66.63,605,0,31
2024-12-14,U13,zone_1,90,75.55,474,0,31
