city_code,city,province,checkin,observed_so_far,predicted_demand,predicted_remaining
4125,shahedshahr,tehran,2025-12-01,0,1,1
4125,shahedshahr,tehran,2025-12-02,0,1,1
4125,shahedshahr,tehran,2025-12-03,0,1,1
4125,shahedshahr,tehran,2025-12-04,3,7,4
4125,shahedshahr,tehran,2025-12-05,1,2,1
4125,shahedshahr,tehran,2025-12-06,0,2,2
4125,shahedshahr,tehran,2025-12-07,0,1,1
4125,shahedshahr,tehran,2025-12-08,0,2,2
4125,shahedshahr,tehran,2025-12-09,0,1,1
4125,shahedshahr,tehran,2025-12-10,0,2,2
4125,shahedshahr,tehran,2025-12-11,8,16,8
4125,shahedshahr,tehran,2025-12-12,0,1,1
4125,shahedshahr,tehran,2025-12-13,0,1,1
4125,shahedshahr,tehran,2025-12-14,0,1,1
4125,shahedshahr,tehran,2025-12-15,0,2,2
4125,shahedshahr,tehran,2025-12-16,0,2,2
4125,shahedshahr,tehran,2025-12-17,0,2,2
4125,shahedshahr,tehran,2025-12-18,0,4,4
4125,shahedshahr,tehran,2025-12-19,0,2,2
4125,shahedshahr,tehran,2025-12-20,0,2,2
4125,shahedshahr,tehran,2025-12-21,0,1,1
5434,shahinshahr,isfahan,2025-11-22,61,74,13
5434,shahinshahr,isfahan,2025-11-23,56,78,22
5434,shahinshahr,isfahan,2025-11-24,32,55,23
5434,shahinshahr,isfahan,2025-11-25,31,58,27
5434,shahinshahr,isfahan,2025-11-26,72,122,50
5434,shahinshahr,isfahan,2025-11-27,77,149,72
5434,shahinshahr,isfahan,2025-11-28,17,43,26
5434,shahinshahr,isfahan,2025-11-29,19,51,32
5434,shahinshahr,isfahan,2025-11-30,15,55,40
5434,shahinshahr,isfahan,2025-12-01,15,57,42
5434,shahinshahr,isfahan,2025-12-02,18,66,48
5434,shahinshahr,isfahan,2025-12-03,19,76,57
5434,shahinshahr,isfahan,2025-12-04,14,98,84
5434,shahinshahr,isfahan,2025-12-05,12,49,37
5434,shahinshahr,isfahan,2025-12-06,9,61,52
5434,shahinshahr,isfahan,2025-12-07,7,61,54
5434,shahinshahr,isfahan,2025-12-08,12,66,54
5434,shahinshahr,isfahan,2025-12-09,10,67,57
5434,shahinshahr,isfahan,2025-12-10,11,71,60
5434,shahinshahr,isfahan,2025-12-11,9,99,90
5434,shahinshahr,isfahan,2025-12-12,9,58,49
5434,shahinshahr,isfahan,2025-12-13,11,63,52
5434,shahinshahr,isfahan,2025-12-14,10,60,50
5434,shahinshahr,isfahan,2025-12-15,9,70,61
5434,shahinshahr,isfahan,2025-12-16,11,80,69
5434,shahinshahr,isfahan,2025-12-17,20,76,56
5434,shahinshahr,isfahan,2025-12-18,25,99,74
5434,shahinshahr,isfahan,2025-12-19,9,67,58
5434,shahinshahr,isfahan,2025-12-20,9,67,58
5434,shahinshahr,isfahan,2025-12-21,7,59,52
7252,shahrak_e_daryakenar,mazandaran,2025-11-22,122,132,10
7252,shahrak_e_daryakenar,mazandaran,2025-11-23,86,107,21
7252,shahrak_e_daryakenar,mazandaran,2025-11-24,67,97,30
7252,shahrak_e_daryakenar,mazandaran,2025-11-25,66,104,38
7252,shahrak_e_daryakenar,mazandaran,2025-11-26,104,179,75
7252,shahrak_e_daryakenar,mazandaran,2025-11-27,92,199,107
7252,shahrak_e_daryakenar,mazandaran,2025-11-28,40,92,52
7252,shahrak_e_daryakenar,mazandaran,2025-11-29,44,86,42
7252,shahrak_e_daryakenar,mazandaran,2025-11-30,37,89,52
7252,shahrak_e_daryakenar,mazandaran,2025-12-01,39,93,54
7252,shahrak_e_daryakenar,mazandaran,2025-12-02,29,85,56
7252,shahrak_e_daryakenar,mazandaran,2025-12-03,38,134,96
7252,shahrak_e_daryakenar,mazandaran,2025-12-04,36,208,172
7252,shahrak_e_daryakenar,mazandaran,2025-12-05,17,84,67
7252,shahrak_e_daryakenar,mazandaran,2025-12-06,28,89,61
7252,shahrak_e_daryakenar,mazandaran,2025-12-07,24,80,56
7252,shahrak_e_daryakenar,mazandaran,2025-12-08,19,75,56
7252,shahrak_e_daryakenar,mazandaran,2025-12-09,21,89,68
7252,shahrak_e_daryakenar,mazandaran,2025-12-10,23,117,94
7252,shahrak_e_daryakenar,mazandaran,2025-12-11,24,205,181
7252,shahrak_e_daryakenar,mazandaran,2025-12-12,14,73,59
7252,shahrak_e_daryakenar,mazandaran,2025-12-13,15,72,57
7252,shahrak_e_daryakenar,mazandaran,2025-12-14,11,63,52
7252,shahrak_e_daryakenar,mazandaran,2025-12-15,10,72,62
7252,shahrak_e_daryakenar,mazandaran,2025-12-16,10,86,76
7252,shahrak_e_daryakenar,mazandaran,2025-12-17,11,124,113
7252,shahrak_e_daryakenar,mazandaran,2025-12-18,15,183,168
7252,shahrak_e_daryakenar,mazandaran,2025-12-19,6,81,75
7252,shahrak_e_daryakenar,mazandaran,2025-12-20,8,68,60
7252,shahrak_e_daryakenar,mazandaran,2025-12-21,0,43,43
1370,shahre_jadide_hashtgerd,alborz,2025-11-22,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-23,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-24,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-25,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-26,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-27,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-28,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-29,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-11-30,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-01,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-02,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-03,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-04,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-05,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-06,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-07,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-08,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-09,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-10,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-11,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-12,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-13,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-14,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-15,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-16,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-17,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-18,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-19,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-20,0,0,0
1370,shahre_jadide_hashtgerd,alborz,2025-12-21,0,0,0
6249,shahreza,isfahan,2025-11-22,11,19,8
6249,shahreza,isfahan,2025-11-23,39,56,17
6249,shahreza,isfahan,2025-11-24,8,21,13
6249,shahreza,isfahan,2025-11-25,10,25,15
6249,shahreza,isfahan,2025-11-26,18,40,22
6249,shahreza,isfahan,2025-11-27,18,52,34
6249,shahreza,isfahan,2025-11-28,6,21,15
6249,shahreza,isfahan,2025-11-29,5,23,18
6249,shahreza,isfahan,2025-11-30,11,28,17
6249,shahreza,isfahan,2025-12-01,2,20,18
6249,shahreza,isfahan,2025-12-02,3,22,19
6249,shahreza,isfahan,2025-12-03,6,31,25
6249,shahreza,isfahan,2025-12-04,4,43,39
6249,shahreza,isfahan,2025-12-05,2,22,20
6249,shahreza,isfahan,2025-12-06,2,25,23
6249,shahreza,isfahan,2025-12-07,2,24,22
6249,shahreza,isfahan,2025-12-08,1,22,21
6249,shahreza,isfahan,2025-12-09,1,23,22
6249,shahreza,isfahan,2025-12-10,3,32,29
6249,shahreza,isfahan,2025-12-11,1,40,39
6249,shahreza,isfahan,2025-12-12,1,20,19
6249,shahreza,isfahan,2025-12-13,2,26,24
6249,shahreza,isfahan,2025-12-14,1,22,21
6249,shahreza,isfahan,2025-12-15,1,28,27
6249,shahreza,isfahan,2025-12-16,1,27,26
6249,shahreza,isfahan,2025-12-17,1,32,31
6249,shahreza,isfahan,2025-12-18,2,43,41
6249,shahreza,isfahan,2025-12-19,3,29,26
6249,shahreza,isfahan,2025-12-20,1,25,24
6249,shahreza,isfahan,2025-12-21,1,20,19
2949,shahriar,tehran,2025-11-22,1986,2440,454
2949,shahriar,tehran,2025-11-23,2334,3590,1256
2949,shahriar,tehran,2025-11-24,1592,2862,1270
2949,shahriar,tehran,2025-11-25,983,2116,1133
2949,shahriar,tehran,2025-11-26,1079,2785,1706
2949,shahriar,tehran,2025-11-27,3705,9539,5834
2949,shahriar,tehran,2025-11-28,736,2599,1863
2949,shahriar,tehran,2025-11-29,451,1628,1177
2949,shahriar,tehran,2025-11-30,319,1468,1149
2949,shahriar,tehran,2025-12-01,461,2113,1652
2949,shahriar,tehran,2025-12-02,469,2330,1861
2949,shahriar,tehran,2025-12-03,435,2313,1878
2949,shahriar,tehran,2025-12-04,1726,9839,8113
2949,shahriar,tehran,2025-12-05,635,3787,3152
2949,shahriar,tehran,2025-12-06,344,2247,1903
2949,shahriar,tehran,2025-12-07,234,1789,1555
2949,shahriar,tehran,2025-12-08,302,2203,1901
2949,shahriar,tehran,2025-12-09,255,2136,1881
2949,shahriar,tehran,2025-12-10,241,2436,2195
2949,shahriar,tehran,2025-12-11,1063,10107,9044
2949,shahriar,tehran,2025-12-12,287,3086,2799
2949,shahriar,tehran,2025-12-13,239,2260,2021
2949,shahriar,tehran,2025-12-14,123,1758,1635
2949,shahriar,tehran,2025-12-15,135,1993,1858
2949,shahriar,tehran,2025-12-16,215,2392,2177
2949,shahriar,tehran,2025-12-17,226,2944,2718
2949,shahriar,tehran,2025-12-18,1046,11051,10005
2949,shahriar,tehran,2025-12-19,238,3511,3273
2949,shahriar,tehran,2025-12-20,171,2480,2309
2949,shahriar,tehran,2025-12-21,443,3981,3538
5720,shandiz,khorasan_razavi,2025-11-22,68,78,10
5720,shandiz,khorasan_razavi,2025-11-23,69,93,24
5720,shandiz,khorasan_razavi,2025-11-24,54,84,30
5720,shandiz,khorasan_razavi,2025-11-25,36,72,36
5720,shandiz,khorasan_razavi,2025-11-26,56,123,67
5720,shandiz,khorasan_razavi,2025-11-27,61,208,147
5720,shandiz,khorasan_razavi,2025-11-28,2,29,27
5720,shandiz,khorasan_razavi,2025-11-29,1,23,22
5720,shandiz,khorasan_razavi,2025-11-30,16,47,31
5720,shandiz,khorasan_razavi,2025-12-01,13,54,41
5720,shandiz,khorasan_razavi,2025-12-02,12,57,45
5720,shandiz,khorasan_razavi,2025-12-03,26,108,82
5720,shandiz,khorasan_razavi,2025-12-04,21,192,171
5720,shandiz,khorasan_razavi,2025-12-05,15,84,69
5720,shandiz,khorasan_razavi,2025-12-06,12,62,50
5720,shandiz,khorasan_razavi,2025-12-07,12,58,46
5720,shandiz,khorasan_razavi,2025-12-08,7,56,49
5720,shandiz,khorasan_razavi,2025-12-09,8,61,53
5720,shandiz,khorasan_razavi,2025-12-10,8,79,71
5720,shandiz,khorasan_razavi,2025-12-11,25,249,224
5720,shandiz,khorasan_razavi,2025-12-12,0,44,44
5720,shandiz,khorasan_razavi,2025-12-13,9,58,49
5720,shandiz,khorasan_razavi,2025-12-14,7,56,49
5720,shandiz,khorasan_razavi,2025-12-15,20,86,66
5720,shandiz,khorasan_razavi,2025-12-16,12,75,63
5720,shandiz,khorasan_razavi,2025-12-17,3,80,77
5720,shandiz,khorasan_razavi,2025-12-18,21,205,184
5720,shandiz,khorasan_razavi,2025-12-19,15,89,74
5720,shandiz,khorasan_razavi,2025-12-20,0,44,44
5720,shandiz,khorasan_razavi,2025-12-21,3,40,37
5171,shapoorabad,isfahan,2025-11-22,0,0,0
5171,shapoorabad,isfahan,2025-11-23,0,0,0
5171,shapoorabad,isfahan,2025-11-24,0,0,0
5171,shapoorabad,isfahan,2025-11-25,0,0,0
5171,shapoorabad,isfahan,2025-11-26,0,0,0
5171,shapoorabad,isfahan,2025-11-27,0,0,0
5171,shapoorabad,isfahan,2025-11-28,0,0,0
5171,shapoorabad,isfahan,2025-11-29,0,0,0
5171,shapoorabad,isfahan,2025-11-30,0,0,0
5171,shapoorabad,isfahan,2025-12-01,0,0,0
5171,shapoorabad,isfahan,2025-12-02,0,0,0
5171,shapoorabad,isfahan,2025-12-03,0,0,0
5171,shapoorabad,isfahan,2025-12-04,0,0,0
5171,shapoorabad,isfahan,2025-12-05,0,0,0
5171,shapoorabad,isfahan,2025-12-06,0,0,0
5171,shapoorabad,isfahan,2025-12-07,0,0,0
5171,shapoorabad,isfahan,2025-12-08,0,0,0
5171,shapoorabad,isfahan,2025-12-09,0,0,0
5171,shapoorabad,isfahan,2025-12-10,0,0,0
5171,shapoorabad,isfahan,2025-12-11,0,0,0
5171,shapoorabad,isfahan,2025-12-12,0,0,0
5171,shapoorabad,isfahan,2025-12-13,0,0,0
5171,shapoorabad,isfahan,2025-12-14,0,0,0
5171,shapoorabad,isfahan,2025-12-15,0,0,0
5171,shapoorabad,isfahan,2025-12-16,0,0,0
5171,shapoorabad,isfahan,2025-12-17,0,0,0
5171,shapoorabad,isfahan,2025-12-18,0,0,0
5171,shapoorabad,isfahan,2025-12-19,0,0,0
5171,shapoorabad,isfahan,2025-12-20,0,0,0
5171,shapoorabad,isfahan,2025-12-21,0,0,0
3617,sharifabad,tehran,2025-11-22,2,2,0
3617,sharifabad,tehran,2025-11-23,2,2,0
3617,sharifabad,tehran,2025-11-24,2,2,0
3617,sharifabad,tehran,2025-11-25,2,3,1
3617,sharifabad,tehran,2025-11-26,2,3,1
3617,sharifabad,tehran,2025-11-27,2,3,1
3617,sharifabad,tehran,2025-11-28,2,3,1
3617,sharifabad,tehran,2025-11-29,2,2,0
3617,sharifabad,tehran,2025-11-30,2,3,1
3617,sharifabad,tehran,2025-12-01,2,3,1
3617,sharifabad,tehran,2025-12-02,2,3,1
3617,sharifabad,tehran,2025-12-03,4,5,1
3617,sharifabad,tehran,2025-12-04,4,7,3
3617,sharifabad,tehran,2025-12-05,2,4,2
3617,sharifabad,tehran,2025-12-06,2,3,1
3617,sharifabad,tehran,2025-12-07,2,3,1
3617,sharifabad,tehran,2025-12-08,2,4,2
3617,sharifabad,tehran,2025-12-09,2,4,2
3617,sharifabad,tehran,2025-12-10,2,4,2
3617,sharifabad,tehran,2025-12-11,2,5,3
3617,sharifabad,tehran,2025-12-12,2,4,2
3617,sharifabad,tehran,2025-12-13,2,3,1
3617,sharifabad,tehran,2025-12-14,2,3,1
3617,sharifabad,tehran,2025-12-15,2,4,2
3617,sharifabad,tehran,2025-12-16,2,4,2
3617,sharifabad,tehran,2025-12-17,2,4,2
3617,sharifabad,tehran,2025-12-18,2,5,3
3617,sharifabad,tehran,2025-12-19,2,4,2
3617,sharifabad,tehran,2025-12-20,2,3,1
3617,sharifabad,tehran,2025-12-21,0,1,1
1996,shelman,gilan,2025-11-22,1,1,0
1996,shelman,gilan,2025-11-23,2,2,0
1996,shelman,gilan,2025-11-24,2,3,1
1996,shelman,gilan,2025-11-25,0,1,1
1996,shelman,gilan,2025-11-26,0,2,2
1996,shelman,gilan,2025-11-27,0,3,3
1996,shelman,gilan,2025-11-28,1,2,1
1996,shelman,gilan,2025-11-29,0,1,1
1996,shelman,gilan,2025-11-30,0,1,1
1996,shelman,gilan,2025-12-01,0,1,1
1996,shelman,gilan,2025-12-02,0,1,1
1996,shelman,gilan,2025-12-03,0,2,2
1996,shelman,gilan,2025-12-04,0,5,5
1996,shelman,gilan,2025-12-05,0,2,2
1996,shelman,gilan,2025-12-06,0,2,2
1996,shelman,gilan,2025-12-07,0,2,2
1996,shelman,gilan,2025-12-08,0,2,2
1996,shelman,gilan,2025-12-09,0,2,2
1996,shelman,gilan,2025-12-10,0,2,2
1996,shelman,gilan,2025-12-11,0,3,3
1996,shelman,gilan,2025-12-12,0,2,2
1996,shelman,gilan,2025-12-13,0,2,2
1996,shelman,gilan,2025-12-14,0,2,2
1996,shelman,gilan,2025-12-15,0,2,2
1996,shelman,gilan,2025-12-16,0,2,2
1996,shelman,gilan,2025-12-17,0,2,2
1996,shelman,gilan,2025-12-18,0,3,3
1996,shelman,gilan,2025-12-19,0,2,2
1996,shelman,gilan,2025-12-20,0,2,2
1996,shelman,gilan,2025-12-21,0,2,2
9077,shemshak,tehran,2025-11-22,78,92,14
9077,shemshak,tehran,2025-11-23,152,208,56
9077,shemshak,tehran,2025-11-24,65,104,39
9077,shemshak,tehran,2025-11-25,34,68,34
9077,shemshak,tehran,2025-11-26,46,122,76
9077,shemshak,tehran,2025-11-27,88,366,278
9077,shemshak,tehran,2025-11-28,21,92,71
9077,shemshak,tehran,2025-11-29,16,55,39
9077,shemshak,tehran,2025-11-30,17,61,44
9077,shemshak,tehran,2025-12-01,21,74,53
9077,shemshak,tehran,2025-12-02,19,75,56
9077,shemshak,tehran,2025-12-03,25,121,96
9077,shemshak,tehran,2025-12-04,43,413,370
9077,shemshak,tehran,2025-12-05,8,98,90
9077,shemshak,tehran,2025-12-06,8,112,104
9077,shemshak,tehran,2025-12-07,11,115,104
9077,shemshak,tehran,2025-12-08,17,118,101
9077,shemshak,tehran,2025-12-09,12,117,105
9077,shemshak,tehran,2025-12-10,12,135,123
9077,shemshak,tehran,2025-12-11,27,633,606
9077,shemshak,tehran,2025-12-12,10,169,159
9077,shemshak,tehran,2025-12-13,10,116,106
9077,shemshak,tehran,2025-12-14,10,110,100
9077,shemshak,tehran,2025-12-15,9,137,128
9077,shemshak,tehran,2025-12-16,9,138,129
9077,shemshak,tehran,2025-12-17,10,191,181
9077,shemshak,tehran,2025-12-18,22,482,460
9077,shemshak,tehran,2025-12-19,7,167,160
9077,shemshak,tehran,2025-12-20,9,120,111
9077,shemshak,tehran,2025-12-21,5,91,86
2951,sheshtamad,khorasan_razavi,2025-11-22,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-23,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-24,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-25,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-26,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-27,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-28,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-29,0,0,0
2951,sheshtamad,khorasan_razavi,2025-11-30,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-01,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-02,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-03,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-04,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-05,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-06,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-07,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-08,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-09,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-10,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-11,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-12,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-13,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-14,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-15,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-16,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-17,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-18,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-19,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-20,0,0,0
2951,sheshtamad,khorasan_razavi,2025-12-21,0,0,0
7274,shirgah,mazandaran,2025-11-22,3670,3961,291
7274,shirgah,mazandaran,2025-11-23,3089,3803,714
7274,shirgah,mazandaran,2025-11-24,2147,2962,815
7274,shirgah,mazandaran,2025-11-25,1781,2824,1043
7274,shirgah,mazandaran,2025-11-26,2836,5505,2669
7274,shirgah,mazandaran,2025-11-27,3340,8172,4832
7274,shirgah,mazandaran,2025-11-28,743,2007,1264
7274,shirgah,mazandaran,2025-11-29,630,1493,863
7274,shirgah,mazandaran,2025-11-30,494,1382,888
7274,shirgah,mazandaran,2025-12-01,593,1678,1085
7274,shirgah,mazandaran,2025-12-02,492,1517,1025
7274,shirgah,mazandaran,2025-12-03,886,3612,2726
7274,shirgah,mazandaran,2025-12-04,1136,6721,5585
7274,shirgah,mazandaran,2025-12-05,400,2208,1808
7274,shirgah,mazandaran,2025-12-06,253,1467,1214
7274,shirgah,mazandaran,2025-12-07,198,1249,1051
7274,shirgah,mazandaran,2025-12-08,260,1419,1159
7274,shirgah,mazandaran,2025-12-09,305,1796,1491
7274,shirgah,mazandaran,2025-12-10,383,2897,2514
7274,shirgah,mazandaran,2025-12-11,469,6478,6009
7274,shirgah,mazandaran,2025-12-12,308,2689,2381
7274,shirgah,mazandaran,2025-12-13,227,1771,1544
7274,shirgah,mazandaran,2025-12-14,182,1394,1212
7274,shirgah,mazandaran,2025-12-15,144,1455,1311
7274,shirgah,mazandaran,2025-12-16,191,1802,1611
7274,shirgah,mazandaran,2025-12-17,331,3458,3127
7274,shirgah,mazandaran,2025-12-18,295,4504,4209
7274,shirgah,mazandaran,2025-12-19,100,1755,1655
7274,shirgah,mazandaran,2025-12-20,151,1821,1670
7274,shirgah,mazandaran,2025-12-21,38,810,772
8837,shiroud,mazandaran,2025-11-22,168,186,18
8837,shiroud,mazandaran,2025-11-23,112,141,29
8837,shiroud,mazandaran,2025-11-24,88,127,39
8837,shiroud,mazandaran,2025-11-25,90,140,50
8837,shiroud,mazandaran,2025-11-26,61,135,74
8837,shiroud,mazandaran,2025-11-27,92,229,137
8837,shiroud,mazandaran,2025-11-28,21,57,36
8837,shiroud,mazandaran,2025-11-29,29,63,34
8837,shiroud,mazandaran,2025-11-30,29,69,40
8837,shiroud,mazandaran,2025-12-01,30,75,45
8837,shiroud,mazandaran,2025-12-02,31,78,47
8837,shiroud,mazandaran,2025-12-03,23,92,69
8837,shiroud,mazandaran,2025-12-04,27,171,144
8837,shiroud,mazandaran,2025-12-05,15,68,53
8837,shiroud,mazandaran,2025-12-06,12,56,44
8837,shiroud,mazandaran,2025-12-07,2,47,45
8837,shiroud,mazandaran,2025-12-08,4,48,44
8837,shiroud,mazandaran,2025-12-09,9,55,46
8837,shiroud,mazandaran,2025-12-10,5,61,56
8837,shiroud,mazandaran,2025-12-11,5,117,112
8837,shiroud,mazandaran,2025-12-12,4,47,43
8837,shiroud,mazandaran,2025-12-13,4,46,42
8837,shiroud,mazandaran,2025-12-14,9,57,48
8837,shiroud,mazandaran,2025-12-15,9,60,51
8837,shiroud,mazandaran,2025-12-16,6,62,56
8837,shiroud,mazandaran,2025-12-17,2,62,60
8837,shiroud,mazandaran,2025-12-18,11,106,95
8837,shiroud,mazandaran,2025-12-19,0,49,49
8837,shiroud,mazandaran,2025-12-20,0,40,40
8837,shiroud,mazandaran,2025-12-21,0,31,31
4235,siahkal,gilan,2025-11-22,489,561,72
4235,siahkal,gilan,2025-11-23,374,500,126
4235,siahkal,gilan,2025-11-24,254,405,151
4235,siahkal,gilan,2025-11-25,201,393,192
4235,siahkal,gilan,2025-11-26,247,645,398
4235,siahkal,gilan,2025-11-27,212,724,512
4235,siahkal,gilan,2025-11-28,102,315,213
4235,siahkal,gilan,2025-11-29,124,297,173
4235,siahkal,gilan,2025-11-30,120,302,182
4235,siahkal,gilan,2025-12-01,101,298,197
4235,siahkal,gilan,2025-12-02,63,296,233
4235,siahkal,gilan,2025-12-03,85,473,388
4235,siahkal,gilan,2025-12-04,99,849,750
4235,siahkal,gilan,2025-12-05,65,354,289
4235,siahkal,gilan,2025-12-06,78,326,248
4235,siahkal,gilan,2025-12-07,57,292,235
4235,siahkal,gilan,2025-12-08,72,276,204
4235,siahkal,gilan,2025-12-09,51,267,216
4235,siahkal,gilan,2025-12-10,45,364,319
4235,siahkal,gilan,2025-12-11,35,763,728
4235,siahkal,gilan,2025-12-12,14,306,292
4235,siahkal,gilan,2025-12-13,13,244,231
4235,siahkal,gilan,2025-12-14,13,205,192
4235,siahkal,gilan,2025-12-15,12,245,233
4235,siahkal,gilan,2025-12-16,18,305,287
4235,siahkal,gilan,2025-12-17,30,363,333
4235,siahkal,gilan,2025-12-18,32,481,449
4235,siahkal,gilan,2025-12-19,5,272,267
4235,siahkal,gilan,2025-12-20,12,241,229
4235,siahkal,gilan,2025-12-21,1,144,143
8682,sirri,hormozgan,2025-11-22,0,0,0
8682,sirri,hormozgan,2025-11-23,0,0,0
8682,sirri,hormozgan,2025-11-24,0,0,0
8682,sirri,hormozgan,2025-11-25,0,0,0
8682,sirri,hormozgan,2025-11-26,0,0,0
8682,sirri,hormozgan,2025-11-27,0,0,0
8682,sirri,hormozgan,2025-11-28,0,0,0
8682,sirri,hormozgan,2025-11-29,0,0,0
8682,sirri,hormozgan,2025-11-30,0,0,0
8682,sirri,hormozgan,2025-12-01,0,0,0
8682,sirri,hormozgan,2025-12-02,0,0,0
8682,sirri,hormozgan,2025-12-03,0,0,0
8682,sirri,hormozgan,2025-12-04,0,0,0
8682,sirri,hormozgan,2025-12-05,0,0,0
8682,sirri,hormozgan,2025-12-06,0,0,0
8682,sirri,hormozgan,2025-12-07,0,0,0
8682,sirri,hormozgan,2025-12-08,0,0,0
8682,sirri,hormozgan,2025-12-09,0,0,0
8682,sirri,hormozgan,2025-12-10,0,0,0
8682,sirri,hormozgan,2025-12-11,0,0,0
8682,sirri,hormozgan,2025-12-12,0,0,0
8682,sirri,hormozgan,2025-12-13,0,0,0
8682,sirri,hormozgan,2025-12-14,0,0,0
8682,sirri,hormozgan,2025-12-15,0,0,0
8682,sirri,hormozgan,2025-12-16,0,0,0
8682,sirri,hormozgan,2025-12-17,0,0,0
8682,sirri,hormozgan,2025-12-18,0,0,0
8682,sirri,hormozgan,2025-12-19,0,0,0
8682,sirri,hormozgan,2025-12-20,0,0,0
8682,sirri,hormozgan,2025-12-21,0,0,0
2337,sooza,hormozgan,2025-11-22,89,94,5
2337,sooza,hormozgan,2025-11-23,87,97,10
2337,sooza,hormozgan,2025-11-24,86,101,15
2337,sooza,hormozgan,2025-11-25,74,93,19
2337,sooza,hormozgan,2025-11-26,73,104,31
2337,sooza,hormozgan,2025-11-27,64,93,29
2337,sooza,hormozgan,2025-11-28,21,32,11
2337,sooza,hormozgan,2025-11-29,17,27,10
2337,sooza,hormozgan,2025-11-30,10,18,8
2337,sooza,hormozgan,2025-12-01,10,19,9
2337,sooza,hormozgan,2025-12-02,14,26,12
2337,sooza,hormozgan,2025-12-03,10,24,14
2337,sooza,hormozgan,2025-12-04,10,31,21
2337,sooza,hormozgan,2025-12-05,7,22,15
2337,sooza,hormozgan,2025-12-06,5,20,15
2337,sooza,hormozgan,2025-12-07,9,26,17
2337,sooza,hormozgan,2025-12-08,6,19,13
2337,sooza,hormozgan,2025-12-09,14,34,20
2337,sooza,hormozgan,2025-12-10,29,63,34
2337,sooza,hormozgan,2025-12-11,22,62,40
2337,sooza,hormozgan,2025-12-12,14,36,22
2337,sooza,hormozgan,2025-12-13,29,65,36
2337,sooza,hormozgan,2025-12-14,42,77,35
2337,sooza,hormozgan,2025-12-15,31,75,44
2337,sooza,hormozgan,2025-12-16,23,65,42
2337,sooza,hormozgan,2025-12-17,11,43,32
2337,sooza,hormozgan,2025-12-18,18,62,44
