city_code,city,province,observed_so_far,predicted_demand,predicted_remaining,forecast_share,observed_share,pickup_ratio,peak_checkin,owner,action,required_before_spend,evidence_status,priority_reason
6603,varnamkhast,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
6692,ghadamgah,khorasan_razavi,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
6738,sargaz,hormozgan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
6888,jandagh,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
6912,toodeshk,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
7029,darrood,khorasan_razavi,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
7154,pirbakran,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
7256,kushkenar,hormozgan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
7515,nasimshahr,tehran,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
7634,meymeh,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
7888,khorzough,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8008,marjaghal,gilan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8143,ghahderijan,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8377,ghasemabad,khorasan_razavi,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8503,dastjerd,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8504,pishva,tehran,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8592,segzi,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8593,josheghankamo,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8656,mohammadabad_esf,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8682,sirri,hormozgan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8699,kahrizak,tehran,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8728,chali,mazandaran,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8930,khoorasgan,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
8957,khaledabad,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9062,jirandeh,gilan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9076,torbat_e_jam,khorasan_razavi,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9221,bandarjask,hormozgan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9308,salehabad_khzr,khorasan_razavi,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9647,buin_va_miandasht,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9749,imanshahr,isfahan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9767,kong,hormozgan,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
9936,mashhadrize,khorasan_razavi,0,0,0,0.0,0.0,,2025-11-22,Destination growth analyst,Review destination content and campaign calendar,"Join conversion, available inventory, margin and campaign cost; run a controlled pilot",No observed searches: manual review,Ranked by forecast search volume; pickup ratio is supporting evidence
